company_name,company_address,longitude,latitude,company_scale,company_kind,mid_company_kind,big_company_kind
(주)피피이씨의령,경상남도 의령군 부림면 한지20길 40-21부림농공 1단지,128.3134908,35.4594738,중견기업,두부유사식품제조업,식품가공·개발,제조·화학
오비맥주(주),"서울특별시 강남구 영동대로 517, 8층(삼성동, 아셈타워)",127.0597688,37.5130417,중견기업,맥아맥주제조업,식품가공·개발,제조·화학
(주)팔도,서울특별시 서초구 강남대로 577,127.0196857,37.51322530000000,중견기업,면류마카로니유사식품제조업,식품가공·개발,제조·화학
경주법주(주),경상북도 경주시 산업로 2944 (시래동),129.2974768,35.7693755,중견기업,발효주제조업,식품가공·개발,제조·화학
코카콜라음료(주),경상남도 양산시 충렬로 269 (유산동),129.03796,35.366892,대기업,비알코올음료제조업,식품가공·개발,제조·화학
해태에이치티비(주),서울특별시 종로구 새문안로 58(신문로2가),126.9696626,37.5690087,대기업,비알코올음료제조업,식품가공·개발,제조·화학
동서식품(주),인천광역시 부평구 새벌로 55 (청천동),126.7145228,37.5220479,중견기업,비알코올음료제조업,식품가공·개발,제조·화학
동아오츠카(주),경기도 안양시 만안구 연현로1번길 96(석수동),126.8999276,37.4279404,중견기업,비알코올음료제조업,식품가공·개발,제조·화학
씨에이치음료(주),충청북도 청주시 상당구 미원면 성대2길 59,127.667331,36.6139239,대기업,비알코올음료제조업,식품가공·개발,제조·화학
(주)일화,경기도 구리시 벌말로96(토평동),127.1476798,37.5852107,중견기업,비알코올음료제조업,식품가공·개발,제조·화학
롯데칠성음료(주),서울시 서초구 서초대로70길 15,127.0228914,37.4962847,대기업,비알코올음료제조업,식품가공·개발,제조·화학
웅진식품(주),서울특별시 종로구 종로 390 (숭인동) KTis 숭인빌딩 6층 웅진식품(주) 경영관리본부,127.0196597,37.5744512,중견기업,비알코올음료제조업,식품가공·개발,제조·화학
(주)한국음료,전라북도 남원시 덕과면 덕과남길 115,127.3727797,35.5039808,대기업,비알코올음료제조업,식품가공·개발,제조·화학
(주)자연과사람들,전남 담양군 금성면 금성공단길 10,127.040025,35.3527958,중견기업,비알코올음료제조업,식품가공·개발,제조·화학
우일음료(주),경상북도 예천군 예천읍 농공단지길 9,128.4188275,36.6393578,중견기업,비알코올음료제조업,식품가공·개발,제조·화학
세린식품(주),강원도 춘천시 퇴계농공로 76 (퇴계동),127.7423923,37.8467372,대기업,빵류제조업,식품가공·개발,제조·화학
에스피엘(주),경기도 평택시 팽성읍 추팔산단1길 157,127.0761425,36.9529779,중견기업,빵류제조업,식품가공·개발,제조·화학
오뚜기냉동식품(주),경기도 파주시 파주읍 파발로 65,126.824881,37.8324517,중견기업,빵류제조업,식품가공·개발,제조·화학
(주)샤니,경기도 성남시 중원구 둔촌대로457번길 13 (상대원동),127.1690747,37.4336682,중견기업,빵류제조업,식품가공·개발,제조·화학
(주)SPC삼립,경기도 시흥시 공단1대로 101 (정왕동),126.7155394,37.3452283,중견기업,빵류제조업,식품가공·개발,제조·화학
(주)호남샤니,광주광역시 광산구 하남산단5번로 67 (장덕동),126.8028057,35.1975476,중견기업,빵류제조업,식품가공·개발,제조·화학
(주)백학음료,경기도 연천군 백학면 장백로 589,126.8851322,38.006182,대기업,생수생산업,식품가공·개발,제조·화학
하이트진로음료(주),경기도 용인시 기흥구 동백죽전대로 291 (중동),127.1583795,37.2687633,중견기업,생수생산업,식품가공·개발,제조·화학
(주)강원심층수,강원도 고성군 죽왕면 심층수길 124-19,128.5217313,38.3343357,중견기업,생수생산업,식품가공·개발,제조·화학
산청음료(주),경상남도 산청군 시천면 남명로 59-61,127.8229867,35.2659299,대기업,생수생산업,식품가공·개발,제조·화학
(주)삼양사,서울시 종로구 종로33길 31,127.0011237,37.5724665,중견기업,설탕제조업,식품가공·개발,제조·화학
씨제이제일제당(주),서울시 중구 동호로 330 CJ제일제당센터,127.0032778,37.563942,대기업,설탕제조업,식품가공·개발,제조·화학
하이트진로(주),서울특별시 강남구 영동대로 714 (청담동),127.0567904,37.5217235,중견기업,소주제조업,식품가공·개발,제조·화학
(주)충북소주,충청북도 청원군 내수읍 우산길 57,127.590023,36.7226834,대기업,소주제조업,식품가공·개발,제조·화학
대선주조(주),부산광역시 동래구 여고로 77 (사직동),129.0719776,35.1974773,중견기업,소주제조업,식품가공·개발,제조·화학
(주)무학,경상남도 창원시 마산회원구 봉암공단2길 6 (봉암동),128.5972965,35.21946790000000,중견기업,소주제조업,식품가공·개발,제조·화학
(주)진로소주,경상남도 창원시 마산합포구 진전면 평암로 200,128.3929954,35.1515189,중견기업,소주제조업,식품가공·개발,제조·화학
(주)제주소주,"제주특별자치도 제주시 조천읍 중산간동로 1028(와산리, 제주천수공장)",126.686642,33.496789,대기업,소주제조업,식품가공·개발,제조·화학
(주)사조대림,서울특별시 서초구 남부순환로 2159 (방배동),126.9889018,37.4755226,중견기업,수산동물훈제조리유사조제식품제조업,식품가공·개발,제조·화학
(주)씨엔에스푸드시스템,"충청북도 제천시 바이오밸리1로 121 (왕암동), 씨엔에스푸드시스템",128.1705056,37.150433,대기업,수산동물훈제조리유사조제식품제조업,식품가공·개발,제조·화학
한성기업(주),부산광역시 영도구 태종로 63 (대교동1가),129.037763,35.093317,중견기업,수산동물훈제조리유사조제식품제조업,식품가공·개발,제조·화학
(주)사조오양,서울시 서초구 남부순환로 2159(방배동),126.9889018,37.4755226,중견기업,수산물가공저장처리업,식품가공·개발,제조·화학
사조씨푸드(주),서울특별시 서대문구 통일로 107-39 (충정로2가)사조산업빌딩 5층,126.964472,37.5644817,중견기업,수산물가공저장처리업,식품가공·개발,제조·화학
삼해상사(주),서울특별시 송파구 양재대로 932 (가락동),127.1115038,37.4934824,대기업,수산식물가공저장처리업,식품가공·개발,제조·화학
우리손에프앤지농업회사법인(주),전라남도 나주시 반남면 장송길 73,126.6527828,34.9475309,중견기업,수산식물가공저장처리업,식품가공·개발,제조·화학
삼양식품(주),서울특별시 성북구 오패산로3길 104 (하월곡동),127.0342267,37.6077548,중견기업,식료품제조업,식품가공·개발,제조·화학
코스맥스바이오(주),충청북도 제천시 바이오밸리 3로 30,128.1684749,37.1523372,중견기업,식료품제조업,식품가공·개발,제조·화학
(주)사조해표,"서울시 서초구 남부순환로 2159 (방배동, 3층)",126.9889018,37.4755226,중견기업,식료품제조업,식품가공·개발,제조·화학
(주)농심,서울특별시 동작구 여의대방로 112 (신대방동),126.9275592,37.4955156,중견기업,식료품제조업,식품가공·개발,제조·화학
삼양내츄럴스(주),강원도 원주시 우산로 177 (우산동),127.937369,37.3785798,중견기업,식료품제조업,식품가공·개발,제조·화학
(주)동원에프앤비,"서울시 서초구 마방로 68 (양재동, 동원산업빌딩)",127.045345,37.476731,중견기업,식료품제조업,식품가공·개발,제조·화학
해태가루비(주),강원도 원주시 문막읍 문막공단길 154(강원도 원주시 문막읍 반계리 2235),127.8070686,37.2915616,중견기업,식료품제조업,식품가공·개발,제조·화학
씨제이씨푸드(주),경기도 성남시 중원구 둔촌대로388번길 32,127.1592843,37.4303294,대기업,식료품제조업,식품가공·개발,제조·화학
(주)피피이씨음성나물,충청북도 음성군 대소면 삼양로 730-27,127.473574,36.9602156,중견기업,식료품제조업,식품가공·개발,제조·화학
풀무원식품(주),충청북도 음성군 대소면 삼양로 730-27,127.473574,36.9602156,중견기업,식료품제조업,식품가공·개발,제조·화학
해태제과식품(주),충청남도 천안시 서북구 성거읍 천흥8길 67-26,127.2154883,36.8838125,중견기업,식료품제조업,식품가공·개발,제조·화학
(주)제너시스,서울특별시 송파구 중대로 64 (문정동),127.1160095,37.491504,중견기업,식품첨가물제조업,식품가공·개발,제조·화학
(주)오뚜기,경기도 안양시 동안구 흥안대로 405 (평촌동),126.9721267,37.3902919,중견기업,식품첨가물제조업,식품가공·개발,제조·화학
(주)동원홈푸드,"서울특별시 서초구 마방로 68(양재동,동원산업빌딩)",127.045345,37.476731,중견기업,식품첨가물제조업,식품가공·개발,제조·화학
롯데푸드(주),서울시 영등포구 양평로21길 10,126.8928606,37.5373768,대기업,아이스크림식용빙과류제조업,식품가공·개발,제조·화학
비알코리아(주),충북 음성군 삼성면 금일로 955-25 (용성리),127.4680862,37.0141674,중견기업,아이스크림식용빙과류제조업,식품가공·개발,제조·화학
(주)푸르밀,서울특별시 영등포구 문래로 60 (문래동6가),126.8846804,37.5198918,중견기업,액상시유낙농제품제조업,식품가공·개발,제조·화학
(주)한국야쿠르트,"서울특별시 서초구 강남대로 577 (잠원동), 우덕빌딩",127.0198281,37.513181,중견기업,액상시유낙농제품제조업,식품가공·개발,제조·화학
(주)빙그레,경기도 남양주시 미금로65번길 45 (도농동),127.1600083,37.6093244,중견기업,액상시유낙농제품제조업,식품가공·개발,제조·화학
남양유업(주),"서울특별시 중구 남대문로 120 (남대문로1가), 대일빌딩비지니스센터 8층",126.9831357,37.5679514,중견기업,액상시유낙농제품제조업,식품가공·개발,제조·화학
매일유업(주),서울시 종로구 종로1길 50,126.9792977,37.5747575,중견기업,액상시유낙농제품제조업,식품가공·개발,제조·화학
(주)한중푸드,서울특별시 강동구 성내로 44 (성내동),127.1249762,37.5286128,중견기업,육류가공업,식품가공·개발,제조·화학
(주)도드람푸드,경기도 안성시 일죽면 일생로 183-10,127.4933094,37.0741388,중견기업,육류가공업,식품가공·개발,제조·화학
(주)선진에프에스,경기도 이천시 대월면 사동로 76,127.4953096,37.2353775,대기업,육류가공업,식품가공·개발,제조·화학
한강씨엠(주),경기도 화성시 만년로969번길 17 (안녕동) 한강씨엠(주),127.0029963,37.1973367,대기업,육류가공업,식품가공·개발,제조·화학
(주)올품,경상북도 상주시 발산로 135,128.1754921,36.4569249,중견기업,육류가공업,식품가공·개발,제조·화학
(주)선진햄,충청북도 음성군 대소면 대금로 649,127.5080512,36.9711602,대기업,육류가공업,식품가공·개발,제조·화학
(주)농협목우촌,서울특별시 강동구 올림픽로 528 농협건물 9층,127.1203338,37.5288057,대기업,육류가공업,식품가공·개발,제조·화학
(주)체리부로,충북 진천군 이월면 생거진천로 1770,127.4509465,36.9013007,중견기업,육류가공업,식품가공·개발,제조·화학
청솔(주),충청북도 충주시 대소원면 완오길 232,127.8473024,36.9700777,중견기업,육류가공업,식품가공·개발,제조·화학
(주)동우팜투테이블,전북 군산시 서수면 동군산로 1095,126.8760316,36.0115332,중견기업,육류가공업,식품가공·개발,제조·화학
(주)하림,전북 익산시 망성면 망성로 14,127.0408561,36.0767705,대기업,육류가공업,식품가공·개발,제조·화학
(주)참프레,전라북도 부안군 행안면 옥여길 32-29,126.7244937,35.7357831,중견기업,육류가공업,식품가공·개발,제조·화학
(주)삼세,경상북도 영천시 동강포길 29-5 (도남동),128.9297501,35.9291047,중견기업,육류가공업,식품가공·개발,제조·화학
(주)마니커,경기도 용인시 기흥구 용구대로 2219번길 3(신갈동),127.1052301,37.2866246,중견기업,육류가공저장처리업,식품가공·개발,제조·화학
(주)마니커에프앤지,경기도 용인시 처인구 이동면 백옥대로 144번길 36-2 (화산리),127.2077902,37.1485524,중견기업,육류가공저장처리업,식품가공·개발,제조·화학
(주)산과들에프앤씨,충청북도 청주시 청원구 북이면 내둔길 27(내둔리),127.5099039,36.7378863,대기업,육류가공저장처리업,식품가공·개발,제조·화학
(주)농협홍삼,충청북도 증평군 증평읍 중앙로 88,127.5724596,36.775163,대기업,인삼식품제조업,식품가공·개발,제조·화학
(주)한국인삼공사,대전광역시 대덕구 벚꽃길 71 한국인삼공사 (평촌동),127.429473,36.4342174,대기업,인삼식품제조업,식품가공·개발,제조·화학
샘표식품(주),서울시 중구 충무로 2,126.987815,37.5617173,중견기업,장류제조업,식품가공·개발,제조·화학
대상(주),서울특별시 동대문구 천호대로 26 (신설동) 96-48,127.0262723,37.5733685,중견기업,조미료식품첨가물제조업,식품가공·개발,제조·화학
디아지오코리아(주),경기도 이천시 부발읍 두무재로 46,127.5383869,37.2921124,중견기업,증류주합성주제조업,식품가공·개발,제조·화학
오뚜기삼화식품(주),충남 논산시 은진면 관촉로58번길 138,127.1250099,36.1945252,중견기업,차류가공업,식품가공·개발,제조·화학
농업회사법인(주)오설록농장,제주특별자치도 서귀포시 안덕면 신화역사로 446,126.3399437,33.3099289,중견기업,차류가공업,식품가공·개발,제조·화학
(주)삼아벤처,"충청북도 진천군 이월면 이덕로 566(신월리, (주)삼아벤처)",127.4824111,36.9181228,중견기업,천연혼합조제조미료제조업,식품가공·개발,제조·화학
(주)송림푸드,충북 진천군 덕산면 이덕로 687-33,127.4929744,36.9111961,대기업,천연혼합조제조미료제조업,식품가공·개발,제조·화학
(주)하림식품,"전라북도 익산시 망성면 망성로 12 (어량리, ㈜하림식품)",127.0408535,36.0771902,대기업,천연혼합조제조미료제조업,식품가공·개발,제조·화학
(주)송림에프에스,충북 진천군 덕산면 합목리 산5-15,127.4939579,36.9113536,대기업,천연혼합조제조미료제조업,식품가공·개발,제조·화학
(주)국순당,강원도 횡성군 둔내면 강변로 975,128.1961114,37.4894608,중견기업,탁주약주제조업,식품가공·개발,제조·화학
(주)골든블루,부산광역시 기장군 정관면 농공길 89-2,129.2003084,35.3262957,중견기업,탁주약주제조업,식품가공·개발,제조·화학
코리아오토글라스(주),세종시 전의면 산단길 134,127.221193,36.703121,대기업,판유리가공품제조업,식품가공·개발,제조·화학
한국유리공업(주),서울시 강남구 테헤란로 211(역삼동) 한국고등교육재단빌딩 10층,127.0392296,37.5018802,중견기업,판유리제조업,식품가공·개발,제조·화학
아사히피디글라스한국(주),경상북도 구미시 산동면 첨단기업로 178,128.4502604,36.1489042,중견기업,판유리제조업,식품가공·개발,제조·화학
에이에스이코리아(주),경기도파주시산업단지길76,126.7120322,37.7277069,중견기업,메모리용전자집적회로제조업,전기·전자·제어,제조·화학
스템코(주),충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44 (남촌리),127.4102035,36.6995114,중견기업,메모리용전자집적회로제조업,전기·전자·제어,제조·화학
앰코테크놀로지코리아(주),광주광역시 북구 앰코로 100 (대촌동),126.8548193,35.2320172,중견기업,메모리용전자집적회로제조업,전기·전자·제어,제조·화학
로체시스템즈(주),경기도 용인시 처인구 경안천로 364,127.2172712,37.2632832,중견기업,배전반전기자동제어반제조업,전기·전자·제어,제조·화학
한국화낙(주),"경상남도 창원시 성산구 완암로 101 (웅남동, 한국화낙)",128.6651389,35.211274,중견기업,배전반전기자동제어반제조업,전기·전자·제어,제조·화학
(주)비에이치,인천시 부평구 평천로 199번길 25,126.7121981,37.5182604,중견기업,인쇄회로기판용적층판제조업,전기·전자·제어,제조·화학
심텍(주),충북 청주시 흥덕구 산단로 73,127.4465973,36.6410882,중견기업,인쇄회로기판용적층판제조업,전기·전자·제어,제조·화학
(주)인터플렉스,경기도 안산시 단원구 강촌로 149 스마트센터 (성곡동),126.7667277,37.3167283,대기업,인쇄회로기판용적층판제조업,전기·전자·제어,제조·화학
(주)테라닉스,경기도 안산시 단원구 장자골로 12(성곡동),126.7644235,37.3081675,대기업,인쇄회로기판용적층판제조업,전기·전자·제어,제조·화학
(주)이수엑사보드,경기도 안산시 단원구 별망로 270번길 17,126.755977,37.3080262,중견기업,인쇄회로기판용적층판제조업,전기·전자·제어,제조·화학
에스디플렉스(주),경상북도 구미시 구미대로 58 (공단동)제일모직내,128.3664229,36.0910164,대기업,인쇄회로기판용적층판제조업,전기·전자·제어,제조·화학
(주)타이거일렉,인천시 남구 염전로187번길 33,126.6635374,37.4784817,중견기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
삼성전기(주),경기도 수원시 영통구 매영로 150 (매탄동),127.0572902,37.2646405,대기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
(주)에이엔피,경기도 부천시 원미구 도약로 300,126.782882,37.51027970000000,중견기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
대덕지디에스(주),경기도 안산시 단원구 강촌로 230,126.7743725,37.3159301,중견기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
대덕전자(주),경기도 시흥시 소망공원로 335 (정왕동),126.7340967,37.3276631,중견기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
(주)코리아써키트,경기도 안산시 단원구 강촌로 139번길 9,126.7641994,37.31804990000000,대기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
(주)이수페타시스,대구광역시 달성군 논공읍 논공로53길 36,128.4528752,35.7385409,중견기업,인쇄회로기판전자부품실장기판제조업,전기·전자·제어,제조·화학
(주)포스코ESM,경상북도 구미시 산동면 첨단기업1로 87,128.4471018,36.1419602,대기업,일차전지축전지제조업,전기·전자·제어,제조·화학
이건에너지(주),인천광역시 남구 송림로307번길 132(도화동),126.661943,37.4798167,중견기업,전기가스증기공기조절공급업,전기·전자·제어,제조·화학
(주)상공에너지,"전라북도 익산시 석암로7길 29 (용제동), (주상공에너지",127.0033721,35.9494813,중견기업,전기가스증기공기조절공급업,전기·전자·제어,제조·화학
(주)파워로직스,충북 청원군 옥산면 과학산업4로 163,127.4063373,36.70762090000000,중견기업,전기공급제어장치제조업,전기·전자·제어,제조·화학
한국단자공업(주),인천시 연수구 갯벌로 38 (송도동),126.6553325,37.3850551,중견기업,전기공급제어장치제조업,전기·전자·제어,제조·화학
씨지앤대산전력(주),충청남도 서산시 대산읍 독곶1로 82,126.361808,37.0031897,중견기업,전기업,전기·전자·제어,제조·화학
케이씨솔라에너지(주),서울특별시 마포구 상암산로 34 (상암동) 디엠씨디지털큐브11층,126.8892159,37.5761672,중견기업,전기업,전기·전자·제어,제조·화학
평택에너지서비스(주),경기도 평택시 오성면 서동대로 2427-177오성발전소,127.0018438,37.0253068,중견기업,전기업,전기·전자·제어,제조·화학
당진에코파워(주),충청남도 당진시 무수동1길 25-22 (읍내동),126.6390807,36.8889922,대기업,전기업,전기·전자·제어,제조·화학
한화솔라파워(주),"서울특별시 중구 세종대로 92 (태평로2가, 한화금융센터태평로) 17층",126.9775699,37.564188,대기업,전기업,전기·전자·제어,제조·화학
한화큐셀(주),"서울특별시 중구 청계천로 86 (장교동, 한화빌딩) 5층",126.9864928,37.5675707,대기업,전기장비제조업,전기·전자·제어,제조·화학
피에스케이홀딩스(주),경기도 평택시 산단로15번길 28-11 (모곡동),127.0706808,37.0408817,중견기업,전기장비제조업,전기·전자·제어,제조·화학
(주)케이더블유뉴클리어콤포넌트,대전광역시 유성구 대덕대로989번길 242 (덕진동),127.3725188,36.4280808,중견기업,전기장비제조업,전기·전자·제어,제조·화학
에스티엠(주),울산광역시 울주군 삼남면 반구대로 163,129.095454,35.5148131,대기업,전기장비제조업,전기·전자·제어,제조·화학
타이코에이엠피(주),경상북도 경산시 진량읍 공단1로 68,128.8263273,35.8733127,중견기업,전기회로개폐보호장치제조업,전기·전자·제어,제조·화학
희성소재(주),경기도 용인시 처인구 남사면 당하로 113-19,127.154352,37.1455673,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
교세라커넥터프로덕츠코리아(주),서울특별시 금천구 디지털로9길 46 (가산동),126.887092,37.4800498,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)넥스피안,"인천광역시 남동구 능허대로 563 (고잔동), 남동공단 133블럭 6로트",126.6765409,37.39492390000000,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
텍사스인스트루먼트코리아(주),"서울특별시 강남구 영동대로 511 (삼성동), 무역센타  31층",127.0611934,37.5103975,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
성지산업(주),경기도 화성시 동탄하나1길 54-33 (능동),127.0600019,37.22015,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
한국유에스씨전자(주),경기도 수원시 영통구 덕영대로 1556번길 16,127.0599566,37.2451269,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)원우정밀,"경기도 오산시 동부대로 291-40 (갈곶동), 스타리온원우",127.0751113,37.1276456,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
성남전기공업(주),경기도 성남시 중원구 사기막골로9번길 16 (상대원동),127.167603,37.4349092,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
우리이티아이(주),경기도 안산시 단원구 성곡로 79 (성곡동)(608블럭30롯트),126.7555486,37.3166699,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
엘티메탈 (주),인천광역시 서구 가재울로 14,126.675683,37.4814198,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
솔브레인에스엘디(주),충남 공주시 공단길 14-36,127.0766494,36.431819,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)합동전자,경북 구미시 산호대로 345,128.3850434,36.1148907,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)화인알텍,경상북도 칠곡군 왜관읍 공단로3길 17-4,128.4231278,35.969568,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
아사히초자화인테크노한국(주),경상북도 구미시 산동면 첨단기업로 178,128.4502604,36.1489042,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
한국성전(주),경남 창원시 마산회원구 자유무역3길 150(양덕동),128.5938696,35.2182789,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)기원,부산광역시 금정구 동대로 34-23 (회동동),129.1266765,35.2284075,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
이코리아산업(주),경상남도 김해시 주촌면 골든루트로 103-11,128.8286116,35.21409150000000,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)연호전자,광주광역시 광산구 하남산단1번로51(하남동),126.8006711,35.18623,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)지엠테스트,충청남도 천안시 서북구 직산읍 군서1길 19,127.1580856,36.901678,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
키스트론(주),경기도 안산시 단원구 산단로68번길 37 (원시동),126.7904126,37.3019397,중견기업,전자감지장치제조업,전기·전자·제어,제조·화학
(주)지아이티,서울특별시 송파구 송이로21길 32 (가락동),127.123384,37.4985446,대기업,전자기측정시험분석기구제조업,전기·전자·제어,제조·화학
(주)디아이,서울시 강남구 논현로 703,127.0300807,37.5143972,중견기업,전자기측정시험분석기구제조업,전기·전자·제어,제조·화학
(주)에스아이플렉스,경기도 안산시 단원구 해봉로 232(성곡동),126.7661763,37.3168516,중견기업,전자부품실장기판제조업,전기·전자·제어,제조·화학
영풍전자(주),경기도 안산시 단원구 범지기로 141번길 62,126.7951448,37.3110045,대기업,전자부품실장기판제조업,전기·전자·제어,제조·화학
(주)디에이피,경기도 안성시 미양면 안성맞춤대로 474-22,127.2490228,36.9618476,중견기업,전자부품실장기판제조업,전기·전자·제어,제조·화학
엘지이노텍(주),서울시 중구 후암로 98 17층,126.9748247,37.5538865,대기업,전자부품제조업,전기·전자·제어,제조·화학
(주)멜파스,경기도 성남시 분당구 판교역로 225-14 멜파스 빌딩,127.108001,37.400871,중견기업,전자부품제조업,전기·전자·제어,제조·화학
한솔테크닉스(주),서울시 중구 을지로 100,126.9885778,37.5657456,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)이라이콤,경기도 수원시 영통구 신원로250번길 32 (매탄동),127.0622948,37.2565921,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)우주일렉트로닉스,경기도 화성시 양감면 초록로 532번길 61,126.9763607,37.1027029,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)파트론,경기도 화성시 삼성1로2길 22,127.0734551,37.2210807,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)아이엠,경기도 화성시 삼성1로3길 19 (석우동),127.0736956,37.2218187,중견기업,전자부품제조업,전기·전자·제어,제조·화학
에스케이씨솔믹스(주),경기도 평택시 경기대로 1043 (장당동),127.0717821,37.04181310000000,대기업,전자부품제조업,전기·전자·제어,제조·화학
한국몰렉스(유),경기도 안산시 단원구 산단로 169 (원시동),126.7894112,37.31068400000000,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)에스티에프,"충청남도 천안시 서북구 3공단3로 50 (백석동), STFCO.LTD",127.1148377,36.8325366,중견기업,전자부품제조업,전기·전자·제어,제조·화학
엠케이전자(주),경기도 용인시 처인구 포곡읍 금어로 405,127.2518303,37.2809141,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)와이솔,경기도 오산시 가장로 531-7 (가장동),127.0381544,37.1606301,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)아모텍,"인천시 남동구 남동서로 380, 남동공단 5블럭 1로트",126.6951127,37.4095847,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)캠시스,인천시 연수구 벤처로100번길 26 (송도동),126.6429367,37.3737278,중견기업,전자부품제조업,전기·전자·제어,제조·화학
에스케이씨라이팅(주),"경기도 성남시 분당구 돌마로 48 (구미동), 구미동후성빌딩 2층",127.1073478,37.3496979,중견기업,전자부품제조업,전기·전자·제어,제조·화학
이엘케이(주),대전시 유성구 테크노2로 89,127.3976489,36.4299308,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)드림텍,경기도 성남시 분당구 황새울로 314,127.1208044,37.3844735,중견기업,전자부품제조업,전기·전자·제어,제조·화학
일진머티리얼즈(주),전북 익산시 석암로3길 63-25,127.0010682,35.9540045,중견기업,전자부품제조업,전기·전자·제어,제조·화학
한국알프스(주),광주광역시 광산구 하남산단5번로 33 (장덕동),126.7983168,35.1975396,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)동은씨앤티,광주광역시 광산구 손재로 237 (하남동),126.7939012,35.186622,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)솔루엠,경기도 용인시 기흥구 구성로 357 용인테크노밸리 A동,127.1480101,37.2911997,중견기업,전자부품제조업,전기·전자·제어,제조·화학
한화시스템(주),경상북도 구미시 1공단로 244,128.3913849,36.0997076,대기업,전자부품제조업,전기·전자·제어,제조·화학
(주)제넨바이오,"대구시 달서구 성서4차 첨단로 146, 10블럭 3로트",128.5162527,35.8266475,중견기업,전자부품제조업,전기·전자·제어,제조·화학
해성디에스(주),경남 창원시 성산구 웅남로 726,128.6883039,35.1976746,중견기업,전자부품제조업,전기·전자·제어,제조·화학
(주)신흥정밀,경기도 안성시 서운면 제3공단 3길 53,127.2697899,36.9717498,중견기업,전자부품컴퓨터영상음향통신장비제조업,전기·전자·제어,제조·화학
(주)우전,서울시 금천구 가산디지털1로 33-23 (가산동),126.8851814,37.4686753,중견기업,전자부품컴퓨터영상음향통신장비제조업,전기·전자·제어,제조·화학
한화정밀기계(주),경상남도 창원시 성산구 창원대로 1204,128.7131017,35.1914012,대기업,전자부품컴퓨터영상음향통신장비제조업,전기·전자·제어,제조·화학
한국신동공업(주),대구광역시 달성군 논공읍 논공로 91길 13,128.4684379,35.7330411,중견기업,전자응용절삭기계제조업,전기·전자·제어,제조·화학
두산공작기계(주),경상남도 창원시 성산구 정동로 162번길 40,128.6948022,35.2008503,중견기업,전자응용절삭기계제조업,전기·전자·제어,제조·화학
자화전자(주),충북 청주시 청원구 북이면 충청대로 1217,127.5471614,36.7503785,중견기업,전자저항기제조업,전기·전자·제어,제조·화학
(주)시너지이노베이션,"경기도 성남시 중원구 사기막골로 124 (상대원동, 에스케이엔테크노파크 메가센터동) 601~607호",127.1769815,37.4398872,중견기업,전자집적회로제조업,전기·전자·제어,제조·화학
(주)티엘아이,"경기도 성남시 분당구 성남대로925번길 41 (야탑동), 파인벤처빌딩 4층",127.1240152,37.411973,중견기업,전자집적회로제조업,전기·전자·제어,제조·화학
(주)DB하이텍,서울시 강남구 테헤란로 432(대치동),127.0544458,37.5057895,중견기업,전자집적회로제조업,전기·전자·제어,제조·화학
(주)에스에프에이반도체,충남 천안시 서북구 백석공단7로 16 STS반도체통신(주),127.1083971,36.8305267,중견기업,전자집적회로제조업,전기·전자·제어,제조·화학
